cod_ibge6,internacoes_total,internacoes_icsap,ano
150490,2496.0,567.0,2022
150495,1178.0,296.0,2022
150497,692.0,113.0,2022
150500,557.0,78.0,2022
150503,2171.0,334.0,2022
150506,2532.0,407.0,2022
150510,2545.0,638.0,2022
150520,2135.0,682.0,2022
150530,4624.0,712.0,2022
150540,1451.0,298.0,2022
150543,4809.0,1974.0,2022
150548,3305.0,591.0,2022
150549,599.0,130.0,2022
150550,5881.0,957.0,2022
150553,10645.0,1479.0,2022
150555,698.0,199.0,2022
150560,299.0,41.0,2022
150563,947.0,433.0,2022
150565,1718.0,647.0,2022
150570,1880.0,837.0,2022
150580,3450.0,558.0,2022
150590,2430.0,695.0,2022
150600,1485.0,234.0,2022
150610,595.0,90.0,2022
150611,406.0,49.0,2022
150613,6677.0,1327.0,2022
150616,1767.0,455.0,2022
150618,4394.0,1749.0,2022
150619,1780.0,524.0,2022
150620,2374.0,534.0,2022
150630,1325.0,379.0,2022
150635,878.0,59.0,2022
150640,546.0,289.0,2022
150650,3631.0,721.0,2022
150655,814.0,96.0,2022
150658,1392.0,423.0,2022
150660,1991.0,470.0,2022
150670,3873.0,1076.0,2022
150680,14047.0,1479.0,2022
150690,272.0,37.0,2022
150700,5465.0,1918.0,2022
150710,607.0,62.0,2022
150715,1098.0,245.0,2022
150720,2232.0,679.0,2022
150730,3936.0,1036.0,2022
150740,956.0,178.0,2022
150745,2274.0,779.0,2022
150746,254.0,35.0,2022
150747,1290.0,289.0,2022
150750,789.0,274.0,2022
150760,4574.0,1178.0,2022
150770,1445.0,423.0,2022
150775,530.0,114.0,2022
150780,1314.0,449.0,2022
150790,2021.0,717.0,2022
150795,4949.0,805.0,2022
150796,594.0,113.0,2022
150797,1053.0,244.0,2022
150800,4877.0,1064.0,2022
150803,2526.0,863.0,2022
150805,1542.0,491.0,2022
150808,4500.0,2297.0,2022
150810,4055.0,436.0,2022
150812,3943.0,960.0,2022
150815,4162.0,982.0,2022
150820,3561.0,1131.0,2022
150830,4020.0,1283.0,2022
150835,1739.0,320.0,2022
150840,3606.0,668.0,2022
160005,91.0,15.0,2022
160010,514.0,149.0,2022
160015,409.0,97.0,2022
160020,498.0,182.0,2022
160021,152.0,19.0,2022
160023,348.0,83.0,2022
160025,199.0,29.0,2022
160027,3493.0,1009.0,2022
160030,23715.0,3913.0,2022
160040,832.0,158.0,2022
160050,1849.0,713.0,2022
160053,841.0,280.0,2022
160055,110.0,13.0,2022
160060,5658.0,1475.0,2022
160070,468.0,107.0,2022
160080,616.0,116.0,2022
170025,158.0,16.0,2022
170030,255.0,42.0,2022
170035,309.0,47.0,2022
170040,324.0,49.0,2022
170070,800.0,211.0,2022
170100,721.0,244.0,2022
170105,213.0,29.0,2022
170110,265.0,32.0,2022
170130,297.0,43.0,2022
170190,503.0,137.0,2022
170200,631.0,195.0,2022
170210,11785.0,2110.0,2022
170215,327.0,96.0,2022
170220,1407.0,323.0,2022
170230,847.0,264.0,2022
170240,726.0,200.0,2022
170255,864.0,172.0,2022
170270,109.0,21.0,2022
170290,471.0,94.0,2022
170300,393.0,68.0,2022
170305,238.0,60.0,2022
170307,205.0,31.0,2022
170310,293.0,54.0,2022
170320,329.0,77.0,2022
170330,310.0,70.0,2022
170360,116.0,20.0,2022
170370,271.0,61.0,2022
170380,315.0,50.0,2022
170382,98.0,13.0,2022
170384,394.0,44.0,2022
170386,273.0,24.0,2022
170388,157.0,20.0,2022
170389,156.0,32.0,2022
170390,225.0,30.0,2022
170410,121.0,29.0,2022
170460,113.0,12.0,2022
170510,174.0,36.0,2022
170550,2478.0,607.0,2022
170555,234.0,38.0,2022
170560,242.0,44.0,2022
170600,215.0,36.0,2022
170610,263.0,38.0,2022
170625,105.0,19.0,2022
170650,386.0,67.0,2022
170700,1022.0,215.0,2022
170710,522.0,82.0,2022
170720,327.0,35.0,2022
170730,343.0,38.0,2022
170740,291.0,48.0,2022
170755,202.0,37.0,2022
170765,296.0,33.0,2022
170770,379.0,62.0,2022
170820,1529.0,353.0,2022
170825,213.0,30.0,2022
170830,245.0,46.0,2022
170900,539.0,71.0,2022
170930,1532.0,295.0,2022
170950,5879.0,878.0,2022
170980,108.0,20.0,2022
171050,404.0,70.0,2022
171070,187.0,34.0,2022
171090,181.0,27.0,2022
171110,156.0,24.0,2022
171150,206.0,30.0,2022
171180,112.0,19.0,2022
171190,869.0,158.0,2022
171195,181.0,23.0,2022
171200,217.0,40.0,2022
171215,97.0,23.0,2022
171240,124.0,13.0,2022
171245,134.0,18.0,2022
171250,267.0,40.0,2022
171270,127.0,14.0,2022
171280,116.0,19.0,2022
171320,1793.0,275.0,2022
171330,754.0,110.0,2022
171360,393.0,131.0,2022
171370,164.0,28.0,2022
171380,225.0,36.0,2022
171395,152.0,16.0,2022
171420,511.0,129.0,2022
171430,215.0,31.0,2022
171488,594.0,111.0,2022
171500,184.0,30.0,2022
171510,237.0,32.0,2022
171515,107.0,19.0,2022
171525,118.0,23.0,2022
171550,72.0,9.0,2022
171570,230.0,46.0,2022
171575,607.0,120.0,2022
171610,3035.0,508.0,2022
171620,676.0,172.0,2022
171630,369.0,89.0,2022
171650,1076.0,284.0,2022
171660,589.0,103.0,2022
171665,286.0,48.0,2022
171670,474.0,102.0,2022
171700,261.0,46.0,2022
171720,146.0,42.0,2022
171750,886.0,317.0,2022
171780,181.0,26.0,2022
171790,366.0,73.0,2022
171800,103.0,23.0,2022
171820,4448.0,1018.0,2022
171830,250.0,62.0,2022
171840,220.0,53.0,2022
171845,112.0,15.0,2022
171850,204.0,40.0,2022
171855,240.0,58.0,2022
171865,107.0,18.0,2022
171870,171.0,28.0,2022
171875,251.0,29.0,2022
171880,212.0,44.0,2022
171884,216.0,46.0,2022
171886,429.0,62.0,2022
171888,225.0,55.0,2022
171889,111.0,20.0,2022
171890,223.0,33.0,2022
171900,186.0,13.0,2022
172000,114.0,15.0,2022
172010,248.0,49.0,2022
172015,108.0,19.0,2022
172020,345.0,39.0,2022
172025,91.0,11.0,2022
172030,129.0,25.0,2022
172049,272.0,43.0,2022
172065,336.0,87.0,2022
172080,351.0,48.0,2022
172085,157.0,15.0,2022
172090,1056.0,264.0,2022
172093,82.0,13.0,2022
172097,139.0,25.0,2022
172100,12570.0,1368.0,2022
172110,672.0,153.0,2022
172120,1380.0,319.0,2022
172125,116.0,34.0,2022
172130,102.0,15.0,2022
172208,530.0,95.0,2022
172210,1206.0,457.0,2022
210005,6861.0,1048.0,2022
210010,218.0,23.0,2022
210015,404.0,62.0,2022
210020,814.0,253.0,2022
210030,1502.0,414.0,2022
210040,226.0,48.0,2022
210043,1236.0,194.0,2022
210047,3186.0,978.0,2022
210050,570.0,216.0,2022
210055,297.0,58.0,2022
210060,4677.0,1439.0,2022
210070,1412.0,457.0,2022
210080,908.0,283.0,2022
210083,1856.0,921.0,2022
210087,1166.0,571.0,2022
210090,1231.0,206.0,2022
210095,2285.0,551.0,2022
210100,1155.0,293.0,2022
210110,786.0,270.0,2022
210120,11285.0,1522.0,2022
210125,752.0,115.0,2022
210130,1927.0,859.0,2022
210135,135.0,14.0,2022
210140,6091.0,960.0,2022
210150,1333.0,330.0,2022
210160,4969.0,563.0,2022
210170,3730.0,747.0,2022
210173,212.0,51.0,2022
210177,1444.0,496.0,2022
210180,196.0,41.0,2022
210190,1216.0,435.0,2022
210193,676.0,275.0,2022
210197,336.0,67.0,2022
210200,3520.0,1073.0,2022
210203,1630.0,528.0,2022
210207,468.0,78.0,2022
210210,1778.0,456.0,2022
210215,220.0,31.0,2022
210220,2029.0,753.0,2022
210230,2684.0,1311.0,2022
210232,4801.0,1458.0,2022
210235,484.0,64.0,2022
210237,404.0,81.0,2022
210240,665.0,209.0,2022
210250,702.0,193.0,2022
210255,666.0,152.0,2022
210260,1398.0,669.0,2022
210270,1555.0,946.0,2022
210275,439.0,79.0,2022
210280,2402.0,1440.0,2022
210290,1463.0,391.0,2022
210300,9336.0,1491.0,2022
210310,1456.0,811.0,2022
210312,1058.0,560.0,2022
210315,542.0,121.0,2022
210317,926.0,173.0,2022
210320,5152.0,1269.0,2022
210325,1363.0,859.0,2022
210330,8132.0,1487.0,2022
210340,2254.0,577.0,2022
210350,3694.0,1118.0,2022
210355,1567.0,609.0,2022
210360,4312.0,395.0,2022
210370,2384.0,483.0,2022
210375,616.0,71.0,2022
210380,1400.0,495.0,2022
210390,698.0,311.0,2022
210400,2015.0,809.0,2022
210405,2417.0,792.0,2022
210407,886.0,431.0,2022
210408,442.0,152.0,2022
210409,1296.0,647.0,2022
210410,1190.0,474.0,2022
210420,1109.0,433.0,2022
210430,393.0,66.0,2022
210440,965.0,359.0,2022
210450,431.0,116.0,2022
210455,1367.0,312.0,2022
210460,1610.0,630.0,2022
210462,802.0,392.0,2022
210465,1171.0,497.0,2022
210467,4526.0,2164.0,2022
210470,403.0,164.0,2022
210480,6101.0,1789.0,2022
210490,1262.0,633.0,2022
210500,1951.0,715.0,2022
210510,1092.0,295.0,2022
210515,1249.0,350.0,2022
210520,928.0,316.0,2022
210530,15503.0,2798.0,2022
210535,991.0,259.0,2022
210540,3336.0,733.0,2022
210542,1647.0,531.0,2022
210545,1220.0,596.0,2022
210547,724.0,209.0,2022
210550,2159.0,686.0,2022
210560,1285.0,512.0,2022
210565,298.0,74.0,2022
210570,6841.0,1900.0,2022
210580,1423.0,527.0,2022
210590,1165.0,160.0,2022
210592,281.0,46.0,2022
210594,413.0,54.0,2022
210596,1296.0,395.0,2022
210598,298.0,65.0,2022
210600,1160.0,407.0,2022
210610,686.0,173.0,2022
210620,267.0,54.0,2022
210630,903.0,333.0,2022
210632,1029.0,151.0,2022
210635,230.0,23.0,2022
210637,1467.0,870.0,2022
210640,902.0,271.0,2022
210650,1279.0,334.0,2022
210660,1847.0,463.0,2022
210663,328.0,73.0,2022
210667,422.0,206.0,2022
210670,1664.0,576.0,2022
210675,1222.0,349.0,2022
210680,1304.0,622.0,2022
210690,2489.0,649.0,2022
210700,689.0,155.0,2022
210710,1081.0,231.0,2022
210720,927.0,415.0,2022
210725,524.0,260.0,2022
210730,154.0,13.0,2022
210735,2012.0,1166.0,2022
210740,1832.0,941.0,2022
210745,821.0,257.0,2022
210750,6729.0,855.0,2022
210760,1093.0,329.0,2022
210770,2047.0,653.0,2022
210780,2132.0,802.0,2022
210790,5235.0,3196.0,2022
210800,2145.0,1254.0,2022
210805,1098.0,244.0,2022
210810,2873.0,1546.0,2022
210820,3370.0,993.0,2022
210825,1168.0,330.0,2022
210830,1599.0,319.0,2022
210840,499.0,97.0,2022
210845,1626.0,445.0,2022
210850,1996.0,511.0,2022
210860,5966.0,1348.0,2022
210870,2002.0,639.0,2022
210880,826.0,274.0,2022
210890,1950.0,1005.0,2022
210900,2350.0,582.0,2022
210905,330.0,63.0,2022
210910,3384.0,502.0,2022
210920,859.0,317.0,2022
210923,444.0,159.0,2022
210927,1443.0,707.0,2022
210930,729.0,349.0,2022
210940,1341.0,950.0,2022
210945,2020.0,284.0,2022
210950,2978.0,1305.0,2022
210955,328.0,59.0,2022
210960,3842.0,1733.0,2022
210970,519.0,210.0,2022
210975,240.0,24.0,2022
210980,2626.0,864.0,2022
210990,9533.0,1827.0,2022
211000,4311.0,1110.0,2022
211003,2276.0,584.0,2022
211010,2071.0,785.0,2022
211020,2671.0,942.0,2022
211023,696.0,276.0,2022
211027,852.0,315.0,2022
211030,1226.0,654.0,2022
211040,1179.0,365.0,2022
211050,2907.0,1043.0,2022
211060,2582.0,1495.0,2022
211065,775.0,296.0,2022
211070,2642.0,654.0,2022
211080,416.0,154.0,2022
211085,806.0,444.0,2022
211090,1246.0,416.0,2022
211100,1519.0,744.0,2022
211102,845.0,248.0,2022
211105,563.0,126.0,2022
211107,1688.0,529.0,2022
211110,2274.0,727.0,2022
211120,14476.0,1811.0,2022
211125,588.0,221.0,2022
211130,60914.0,8418.0,2022
211140,3019.0,1317.0,2022
211150,2721.0,470.0,2022
211153,1178.0,679.0,2022
211157,1113.0,214.0,2022
211160,1911.0,702.0,2022
211163,577.0,313.0,2022
211167,146.0,13.0,2022
211170,2113.0,888.0,2022
211172,1171.0,489.0,2022
211174,864.0,433.0,2022
211176,745.0,81.0,2022
211178,1184.0,436.0,2022
211180,1682.0,758.0,2022
211190,1134.0,404.0,2022
211195,477.0,158.0,2022
211200,443.0,111.0,2022
211210,3338.0,783.0,2022
211220,8424.0,1418.0,2022
211223,2176.0,935.0,2022
211227,436.0,90.0,2022
211230,3174.0,801.0,2022
211240,1881.0,596.0,2022
211245,765.0,128.0,2022
211250,3303.0,746.0,2022
211260,2240.0,920.0,2022
211270,3092.0,660.0,2022
211280,3704.0,941.0,2022
211285,937.0,461.0,2022
211290,1309.0,317.0,2022
211300,2506.0,1039.0,2022
211400,4054.0,1179.0,2022
220005,411.0,134.0,2022
220010,360.0,114.0,2022
220020,1465.0,362.0,2022
220025,393.0,113.0,2022
220027,217.0,56.0,2022
220030,602.0,160.0,2022
220040,2944.0,865.0,2022
220045,296.0,53.0,2022
220050,1888.0,593.0,2022
220060,391.0,52.0,2022
220070,490.0,76.0,2022
220080,220.0,49.0,2022
220090,372.0,111.0,2022
220095,96.0,39.0,2022
220100,326.0,70.0,2022
220105,292.0,55.0,2022
220110,443.0,86.0,2022
220115,412.0,31.0,2022
220117,213.0,55.0,2022
220120,2858.0,753.0,2022
220130,116.0,18.0,2022
220140,286.0,57.0,2022
220150,2245.0,834.0,2022
220155,164.0,23.0,2022
220157,144.0,28.0,2022
220160,599.0,125.0,2022
220170,308.0,55.0,2022
220173,368.0,87.0,2022
220177,324.0,74.0,2022
220180,278.0,93.0,2022
220190,2290.0,543.0,2022
220191,340.0,53.0,2022
220192,382.0,88.0,2022
220194,355.0,56.0,2022
220196,334.0,55.0,2022
220198,135.0,19.0,2022
220200,910.0,129.0,2022
220202,330.0,40.0,2022
220205,480.0,109.0,2022
220207,166.0,35.0,2022
220208,317.0,46.0,2022
220209,275.0,62.0,2022
220210,234.0,57.0,2022
220211,196.0,31.0,2022
220213,232.0,41.0,2022
220217,343.0,44.0,2022
220220,3310.0,571.0,2022
220225,162.0,23.0,2022
220230,2502.0,1001.0,2022
220240,445.0,60.0,2022
220245,187.0,23.0,2022
220250,562.0,127.0,2022
220253,274.0,24.0,2022
220255,263.0,116.0,2022
220260,1197.0,335.0,2022
220265,313.0,36.0,2022
220270,1416.0,306.0,2022
220271,307.0,53.0,2022
220272,263.0,39.0,2022
220273,234.0,49.0,2022
220275,271.0,40.0,2022
220277,439.0,81.0,2022
220280,235.0,50.0,2022
220285,337.0,108.0,2022
220290,1424.0,306.0,2022
220300,146.0,14.0,2022
220310,1310.0,411.0,2022
220320,1164.0,428.0,2022
220323,326.0,87.0,2022
220325,240.0,26.0,2022
220327,346.0,166.0,2022
220330,1462.0,235.0,2022
220335,515.0,121.0,2022
220340,300.0,66.0,2022
220342,125.0,26.0,2022
220345,348.0,89.0,2022
220350,1155.0,422.0,2022
220360,150.0,18.0,2022
220370,2943.0,666.0,2022
220375,352.0,88.0,2022
220380,221.0,36.0,2022
220385,114.0,16.0,2022
220390,3963.0,552.0,2022
220400,205.0,34.0,2022
220410,212.0,36.0,2022
220415,79.0,20.0,2022
220420,315.0,68.0,2022
220430,2213.0,1019.0,2022
220435,242.0,39.0,2022
220440,418.0,77.0,2022
220450,1068.0,414.0,2022
220455,340.0,94.0,2022
220460,178.0,32.0,2022
220465,528.0,83.0,2022
220470,665.0,174.0,2022
220480,392.0,47.0,2022
220490,335.0,62.0,2022
220500,389.0,83.0,2022
220510,790.0,257.0,2022
220515,228.0,51.0,2022
220520,1946.0,843.0,2022
220525,235.0,49.0,2022
220527,295.0,41.0,2022
220530,246.0,36.0,2022
220535,170.0,35.0,2022
220540,712.0,146.0,2022
220545,388.0,98.0,2022
220550,2850.0,754.0,2022
220551,211.0,36.0,2022
220552,330.0,81.0,2022
220553,357.0,76.0,2022
220554,200.0,49.0,2022
220555,374.0,46.0,2022
220556,276.0,44.0,2022
220557,289.0,73.0,2022
220558,240.0,34.0,2022
220559,326.0,124.0,2022
220560,279.0,30.0,2022
220570,1542.0,220.0,2022
220580,2301.0,636.0,2022
220585,433.0,109.0,2022
220590,192.0,34.0,2022
220595,316.0,64.0,2022
220600,210.0,33.0,2022
220605,214.0,50.0,2022
220610,615.0,84.0,2022
220620,2861.0,1150.0,2022
220630,74.0,7.0,2022
220635,408.0,129.0,2022
220640,512.0,70.0,2022
220650,532.0,184.0,2022
220660,452.0,95.0,2022
220665,218.0,51.0,2022
220667,405.0,68.0,2022
220669,318.0,42.0,2022
220670,326.0,51.0,2022
220672,494.0,73.0,2022
220675,341.0,48.0,2022
220680,336.0,36.0,2022
220690,308.0,86.0,2022
220695,169.0,34.0,2022
220700,3655.0,831.0,2022
220710,123.0,25.0,2022
220720,230.0,66.0,2022
220730,287.0,74.0,2022
220735,102.0,12.0,2022
220740,295.0,91.0,2022
220750,595.0,76.0,2022
220755,120.0,23.0,2022
220760,1724.0,744.0,2022
220770,12611.0,1804.0,2022
220775,151.0,15.0,2022
220777,202.0,39.0,2022
220779,167.0,29.0,2022
220780,1131.0,339.0,2022
220785,168.0,23.0,2022
220790,3089.0,1103.0,2022
220793,143.0,29.0,2022
220795,274.0,43.0,2022
220800,3898.0,1036.0,2022
220810,537.0,134.0,2022
220820,700.0,104.0,2022
220830,1427.0,262.0,2022
220840,3009.0,479.0,2022
220850,744.0,215.0,2022
220855,111.0,5.0,2022
220860,102.0,16.0,2022
220865,392.0,71.0,2022
220870,524.0,124.0,2022
220880,1982.0,703.0,2022
220885,101.0,39.0,2022
220887,155.0,33.0,2022
220890,351.0,164.0,2022
220900,190.0,26.0,2022
220910,246.0,48.0,2022
220915,132.0,21.0,2022
220920,175.0,34.0,2022
220930,384.0,104.0,2022
220935,163.0,40.0,2022
220937,254.0,52.0,2022
220940,225.0,52.0,2022
220945,112.0,24.0,2022
220950,207.0,31.0,2022
220955,359.0,83.0,2022
220960,131.0,26.0,2022
220965,227.0,48.0,2022
220970,337.0,63.0,2022
220975,111.0,14.0,2022
220980,226.0,33.0,2022
220985,219.0,73.0,2022
220987,176.0,16.0,2022
220990,324.0,46.0,2022
220995,235.0,58.0,2022
220997,551.0,93.0,2022
221000,1254.0,303.0,2022
221005,165.0,16.0,2022
221010,155.0,17.0,2022
221020,278.0,59.0,2022
221030,297.0,73.0,2022
221035,385.0,110.0,2022
221037,92.0,23.0,2022
221038,65.0,15.0,2022
221039,181.0,40.0,2022
221040,962.0,222.0,2022
221050,950.0,220.0,2022
221060,6949.0,2304.0,2022
221062,107.0,18.0,2022
221063,252.0,39.0,2022
221065,499.0,71.0,2022
221070,1764.0,1003.0,2022
221080,735.0,215.0,2022
221090,191.0,42.0,2022
221093,499.0,206.0,2022
221095,113.0,18.0,2022
221097,150.0,36.0,2022
221100,51726.0,8412.0,2022
221110,2672.0,512.0,2022
221120,1930.0,658.0,2022
221130,1768.0,754.0,2022
221135,362.0,73.0,2022
221140,211.0,45.0,2022
221150,157.0,36.0,2022
221160,112.0,26.0,2022
221170,518.0,383.0,2022
230010,497.0,102.0,2022
230015,684.0,129.0,2022
230020,3425.0,828.0,2022
230030,2323.0,632.0,2022
230040,867.0,205.0,2022
230050,502.0,93.0,2022
230060,623.0,170.0,2022
230070,1172.0,347.0,2022
230075,2026.0,355.0,2022
230080,403.0,75.0,2022
230090,569.0,97.0,2022
230100,3939.0,673.0,2022
230110,5186.0,1340.0,2022
230120,1835.0,440.0,2022
230125,594.0,102.0,2022
230130,1450.0,480.0,2022
230140,672.0,178.0,2022
230150,566.0,97.0,2022
230160,1353.0,279.0,2022
230170,1489.0,505.0,2022
230180,260.0,71.0,2022
230185,1257.0,315.0,2022
230190,4961.0,1158.0,2022
230195,1155.0,203.0,2022
230200,1089.0,312.0,2022
230205,659.0,121.0,2022
230210,1840.0,382.0,2022
230220,2488.0,646.0,2022
230230,1376.0,327.0,2022
230240,3022.0,718.0,2022
230250,5494.0,2163.0,2022
230260,3697.0,941.0,2022
230270,1818.0,499.0,2022
230280,5061.0,893.0,2022
230290,918.0,192.0,2022
230300,972.0,198.0,2022
230310,1078.0,368.0,2022
230320,1621.0,384.0,2022
230330,1171.0,284.0,2022
230340,1258.0,369.0,2022
230350,3208.0,494.0,2022
230360,700.0,226.0,2022
230365,493.0,143.0,2022
230370,16720.0,2893.0,2022
230380,2242.0,687.0,2022
230390,525.0,139.0,2022
230393,668.0,139.0,2022
230395,902.0,212.0,2022
230400,966.0,270.0,2022
230410,5157.0,1366.0,2022
230420,8065.0,1319.0,2022
230423,965.0,289.0,2022
230425,1815.0,380.0,2022
230426,456.0,158.0,2022
230427,187.0,55.0,2022
230428,2911.0,386.0,2022
230430,1461.0,336.0,2022
230435,913.0,177.0,2022
230440,141253.0,27778.0,2022
230445,946.0,197.0,2022
230450,976.0,294.0,2022
230460,266.0,38.0,2022
230465,715.0,223.0,2022
230470,1956.0,367.0,2022
230480,388.0,87.0,2022
230490,523.0,147.0,2022
230495,1156.0,208.0,2022
230500,2176.0,545.0,2022
230510,308.0,35.0,2022
230520,967.0,383.0,2022
230523,3595.0,553.0,2022
230526,604.0,132.0,2022
230530,2196.0,370.0,2022
230533,667.0,125.0,2022
230535,801.0,107.0,2022
230540,3422.0,779.0,2022
230550,5657.0,1506.0,2022
230560,1291.0,335.0,2022
230565,696.0,243.0,2022
230570,549.0,172.0,2022
230580,2524.0,523.0,2022
230590,2177.0,574.0,2022
230600,963.0,307.0,2022
230610,1069.0,258.0,2022
230620,402.0,90.0,2022
230625,2351.0,472.0,2022
230630,2287.0,573.0,2022
230640,8760.0,1677.0,2022
230650,749.0,169.0,2022
230655,2392.0,490.0,2022
230660,1125.0,218.0,2022
230670,1404.0,232.0,2022
230680,887.0,250.0,2022
230690,2336.0,346.0,2022
230700,1971.0,571.0,2022
230710,1614.0,420.0,2022
230720,559.0,155.0,2022
230725,1253.0,138.0,2022
230730,13592.0,2920.0,2022
230740,1476.0,359.0,2022
230750,2662.0,1051.0,2022
230760,6142.0,1483.0,2022
230763,965.0,228.0,2022
230765,13040.0,1857.0,2022
230770,5018.0,907.0,2022
230780,1630.0,379.0,2022
230790,570.0,105.0,2022
230800,2046.0,457.0,2022
230810,4057.0,1075.0,2022
230820,775.0,142.0,2022
230830,2433.0,699.0,2022
230835,789.0,227.0,2022
230837,615.0,82.0,2022
230840,3190.0,801.0,2022
230850,2444.0,504.0,2022
230860,928.0,350.0,2022
230870,3948.0,786.0,2022
230880,433.0,102.0,2022
230890,1085.0,229.0,2022
230900,947.0,262.0,2022
230910,580.0,171.0,2022
230920,1071.0,220.0,2022
230930,1973.0,547.0,2022
230940,2089.0,667.0,2022
230945,1286.0,311.0,2022
230950,1165.0,360.0,2022
230960,2859.0,550.0,2022
230970,3555.0,654.0,2022
230980,649.0,194.0,2022
230990,375.0,120.0,2022
231000,566.0,165.0,2022
231010,438.0,87.0,2022
231020,1992.0,341.0,2022
231025,1401.0,279.0,2022
231030,3056.0,1008.0,2022
231040,591.0,140.0,2022
231050,2360.0,520.0,2022
231060,662.0,201.0,2022
231070,1553.0,261.0,2022
231080,941.0,300.0,2022
231085,1355.0,351.0,2022
231090,787.0,217.0,2022
231095,356.0,60.0,2022
231100,782.0,206.0,2022
231110,1339.0,356.0,2022
231120,560.0,106.0,2022
231123,391.0,64.0,2022
231126,1110.0,262.0,2022
231130,6657.0,1417.0,2022
231135,1096.0,363.0,2022
231140,6907.0,1703.0,2022
231150,1490.0,338.0,2022
231160,2005.0,471.0,2022
231170,848.0,193.0,2022
231180,7238.0,3152.0,2022
231190,667.0,151.0,2022
231195,1203.0,249.0,2022
231200,1278.0,359.0,2022
231210,979.0,218.0,2022
231220,2264.0,505.0,2022
231230,2919.0,515.0,2022
231240,2958.0,420.0,2022
231250,467.0,130.0,2022
231260,470.0,129.0,2022
231270,1641.0,452.0,2022
231280,298.0,64.0,2022
231290,13535.0,3044.0,2022
231300,993.0,234.0,2022
231310,2618.0,792.0,2022
231320,1509.0,415.0,2022
231325,417.0,126.0,2022
231330,8617.0,1629.0,2022
231335,739.0,120.0,2022
231340,5877.0,1254.0,2022
231350,2816.0,489.0,2022
231355,929.0,137.0,2022
231360,2904.0,599.0,2022
231370,448.0,112.0,2022
231375,915.0,180.0,2022
231380,1179.0,221.0,2022
231390,582.0,99.0,2022
231395,1112.0,291.0,2022
231400,4283.0,1227.0,2022
231410,3380.0,759.0,2022
240010,592.0,84.0,2022
240020,2469.0,307.0,2022
240030,553.0,113.0,2022
240040,139.0,14.0,2022
240050,2826.0,987.0,2022
240060,284.0,29.0,2022
240070,648.0,72.0,2022
240080,752.0,135.0,2022
240090,516.0,256.0,2022
240100,2104.0,351.0,2022
240110,1381.0,339.0,2022
240120,720.0,67.0,2022
240130,390.0,27.0,2022
240140,427.0,62.0,2022
240145,1261.0,154.0,2022
240150,209.0,26.0,2022
240160,257.0,40.0,2022
240165,170.0,26.0,2022
240170,589.0,73.0,2022
240180,766.0,77.0,2022
240185,328.0,17.0,2022
240190,272.0,28.0,2022
240200,4520.0,1011.0,2022
240210,540.0,73.0,2022
240220,1497.0,151.0,2022
240230,1211.0,268.0,2022
240240,467.0,40.0,2022
240250,494.0,90.0,2022
240260,4104.0,606.0,2022
240270,672.0,104.0,2022
240280,280.0,22.0,2022
240290,175.0,17.0,2022
240300,516.0,95.0,2022
240310,2483.0,381.0,2022
240320,442.0,110.0,2022
240325,10117.0,937.0,2022
240330,337.0,48.0,2022
240340,256.0,58.0,2022
240350,508.0,81.0,2022
240360,2399.0,395.0,2022
240370,392.0,116.0,2022
240375,200.0,34.0,2022
240380,537.0,80.0,2022
240390,164.0,20.0,2022
240400,339.0,105.0,2022
240410,132.0,11.0,2022
240420,1649.0,224.0,2022
240430,576.0,84.0,2022
240440,423.0,57.0,2022
240450,1591.0,191.0,2022
240460,594.0,53.0,2022
240470,651.0,58.0,2022
240480,180.0,48.0,2022
240485,331.0,33.0,2022
240490,275.0,49.0,2022
240500,472.0,38.0,2022
240510,323.0,34.0,2022
240520,313.0,103.0,2022
240530,437.0,62.0,2022
240540,283.0,25.0,2022
240550,165.0,17.0,2022
240560,895.0,213.0,2022
240570,762.0,161.0,2022
240580,1872.0,220.0,2022
240590,121.0,13.0,2022
240600,349.0,57.0,2022
240610,1490.0,267.0,2022
240615,214.0,32.0,2022
240620,375.0,40.0,2022
240630,398.0,46.0,2022
240640,149.0,14.0,2022
240650,1024.0,157.0,2022
240660,528.0,71.0,2022
240670,748.0,163.0,2022
240680,331.0,24.0,2022
240690,626.0,327.0,2022
240700,438.0,33.0,2022
240710,3615.0,332.0,2022
240720,1608.0,361.0,2022
240725,250.0,38.0,2022
240730,394.0,49.0,2022
240740,441.0,122.0,2022
240750,492.0,62.0,2022
240760,242.0,40.0,2022
240770,628.0,67.0,2022
240780,1336.0,219.0,2022
240790,168.0,14.0,2022
240800,12525.0,1152.0,2022
240810,44044.0,5626.0,2022
240820,1562.0,117.0,2022
240830,1861.0,273.0,2022
240840,198.0,30.0,2022
240850,247.0,41.0,2022
240860,182.0,22.0,2022
240870,156.0,13.0,2022
240880,338.0,31.0,2022
240890,1267.0,203.0,2022
240895,688.0,47.0,2022
240910,895.0,129.0,2022
240920,180.0,43.0,2022
240930,722.0,196.0,2022
240933,328.0,46.0,2022
240940,1818.0,263.0,2022
240950,229.0,28.0,2022
240960,145.0,18.0,2022
240970,214.0,14.0,2022
240980,796.0,89.0,2022
240990,700.0,119.0,2022
241000,229.0,43.0,2022
241010,614.0,53.0,2022
241020,326.0,42.0,2022
241025,250.0,27.0,2022
241030,603.0,80.0,2022
241040,442.0,37.0,2022
241050,300.0,45.0,2022
