cod_ibge6,ano,leitos_uti,leitos_complementares
353620,2021,26.0,47.0
353650,2021,20.0,47.0
353670,2021,8.0,8.0
353710,2021,15.0,15.0
353730,2021,18.0,21.0
353740,2021,0.0,4.0
353760,2021,0.0,4.0
353780,2021,5.0,10.0
353800,2021,61.0,71.0
353820,2021,0.0,2.0
353870,2021,184.0,226.0
353900,2021,0.0,3.0
353930,2021,18.0,21.0
354020,2021,0.0,15.0
354060,2021,10.0,10.0
354070,2021,11.0,11.0
354100,2021,90.0,96.0
354130,2021,10.0,10.0
354140,2021,169.0,234.0
354150,2021,20.0,20.0
354160,2021,10.0,10.0
354220,2021,20.0,22.0
354240,2021,0.0,5.0
354260,2021,40.0,40.0
354300,2021,0.0,1.0
354330,2021,16.0,34.0
354340,2021,447.0,539.0
354390,2021,69.0,97.0
354400,2021,5.0,5.0
354425,2021,0.0,2.0
354500,2021,0.0,2.0
354515,2021,0.0,1.0
354520,2021,16.0,16.0
354530,2021,0.0,3.0
354580,2021,47.0,63.0
354640,2021,26.0,38.0
354660,2021,20.0,20.0
354680,2021,7.0,10.0
354730,2021,0.0,42.0
354780,2021,557.0,611.0
354790,2021,0.0,1.0
354850,2021,364.0,393.0
354870,2021,422.0,481.0
354880,2021,246.0,270.0
354890,2021,125.0,162.0
354910,2021,30.0,30.0
354940,2021,18.0,18.0
354970,2021,12.0,12.0
354980,2021,447.0,592.0
354990,2021,314.0,364.0
355000,2021,0.0,7.0
355010,2021,5.0,19.0
355020,2021,0.0,3.0
355030,2021,7427.0,8885.0
355040,2021,10.0,10.0
355060,2021,18.0,18.0
355070,2021,28.0,28.0
355100,2021,32.0,48.0
355150,2021,23.0,27.0
355170,2021,43.0,56.0
355210,2021,7.0,7.0
355220,2021,420.0,478.0
355240,2021,56.0,74.0
355250,2021,69.0,117.0
355280,2021,43.0,93.0
355300,2021,0.0,1.0
355360,2021,0.0,9.0
355370,2021,18.0,34.0
355380,2021,10.0,11.0
355400,2021,34.0,68.0
355410,2021,104.0,104.0
355450,2021,0.0,1.0
355500,2021,39.0,42.0
355540,2021,10.0,25.0
355620,2021,69.0,71.0
355650,2021,0.0,1.0
355670,2021,23.0,23.0
355700,2021,26.0,34.0
355710,2021,58.0,64.0
410090,2021,0.0,1.0
410100,2021,0.0,2.0
410120,2021,0.0,1.0
410140,2021,57.0,64.0
410150,2021,150.0,150.0
410170,2021,0.0,2.0
410180,2021,18.0,21.0
410200,2021,28.0,29.0
410210,2021,0.0,1.0
410240,2021,22.0,22.0
410250,2021,0.0,1.0
410305,2021,0.0,1.0
410330,2021,0.0,1.0
410370,2021,21.0,45.0
410400,2021,107.0,109.0
410420,2021,529.0,541.0
410430,2021,78.0,96.0
410450,2021,0.0,1.0
410460,2021,0.0,1.0
410480,2021,259.0,281.0
410490,2021,12.0,12.0
410520,2021,0.0,1.0
410530,2021,3.0,6.0
410540,2021,13.0,13.0
410550,2021,26.0,29.0
410560,2021,0.0,1.0
410570,2021,0.0,2.0
410590,2021,22.0,30.0
410630,2021,0.0,1.0
410640,2021,40.0,44.0
410650,2021,0.0,6.0
410660,2021,0.0,2.0
410680,2021,0.0,2.0
410690,2021,1003.0,1203.0
410720,2021,8.0,10.0
410765,2021,0.0,9.0
410790,2021,0.0,1.0
410800,2021,0.0,5.0
410830,2021,170.0,198.0
410840,2021,67.0,82.0
410860,2021,13.0,15.0
410940,2021,98.0,122.0
410975,2021,0.0,1.0
411050,2021,0.0,2.0
411060,2021,0.0,1.0
411070,2021,34.0,35.0
411110,2021,0.0,1.0
411125,2021,0.0,3.0
411150,2021,60.0,65.0
411180,2021,10.0,11.0
411190,2021,0.0,1.0
411210,2021,0.0,2.0
411240,2021,0.0,1.0
411320,2021,9.0,11.0
411330,2021,10.0,12.0
411350,2021,0.0,6.0
411370,2021,413.0,493.0
411375,2021,0.0,1.0
411420,2021,0.0,3.0
411430,2021,0.0,2.0
411440,2021,0.0,3.0
411450,2021,0.0,1.0
411460,2021,0.0,6.0
411520,2021,333.0,348.0
411580,2021,13.0,17.0
411605,2021,10.0,10.0
411670,2021,10.0,10.0
411690,2021,0.0,7.0
411695,2021,0.0,1.0
411710,2021,0.0,1.0
411720,2021,0.0,1.0
411722,2021,0.0,1.0
411727,2021,0.0,1.0
411750,2021,0.0,3.0
411760,2021,23.0,23.0
411790,2021,10.0,11.0
411820,2021,61.0,65.0
411830,2021,0.0,1.0
411840,2021,42.0,55.0
411850,2021,54.0,65.0
411890,2021,0.0,6.0
411910,2021,0.0,2.0
411915,2021,0.0,6.0
411930,2021,0.0,4.0
411950,2021,0.0,3.0
411960,2021,0.0,3.0
411980,2021,0.0,1.0
411990,2021,175.0,209.0
412035,2021,0.0,2.0
412060,2021,0.0,10.0
412090,2021,0.0,17.0
412100,2021,0.0,1.0
412120,2021,0.0,2.0
412200,2021,0.0,1.0
412220,2021,0.0,5.0
412240,2021,0.0,1.0
412260,2021,0.0,3.0
412265,2021,0.0,1.0
412410,2021,25.0,28.0
412440,2021,0.0,1.0
412500,2021,0.0,4.0
412520,2021,0.0,1.0
412550,2021,39.0,49.0
412570,2021,18.0,34.0
412580,2021,0.0,1.0
412625,2021,63.0,63.0
412670,2021,0.0,1.0
412710,2021,65.0,67.0
412720,2021,0.0,5.0
412730,2021,0.0,1.0
412760,2021,0.0,2.0
412770,2021,73.0,74.0
412780,2021,0.0,1.0
412810,2021,125.0,145.0
412820,2021,37.0,42.0
412850,2021,0.0,1.0
412860,2021,0.0,1.0
420070,2021,0.0,1.0
420110,2021,0.0,2.0
420127,2021,0.0,1.0
420140,2021,50.0,50.0
420150,2021,0.0,3.0
420200,2021,71.0,82.0
420230,2021,10.0,10.0
420240,2021,161.0,177.0
420245,2021,0.0,5.0
420260,2021,0.0,21.0
420280,2021,0.0,6.0
420290,2021,48.0,48.0
420300,2021,40.0,42.0
420330,2021,0.0,3.0
420350,2021,0.0,1.0
420360,2021,10.0,27.0
420380,2021,20.0,27.0
420390,2021,0.0,2.0
420410,2021,0.0,1.0
420420,2021,115.0,118.0
420430,2021,43.0,53.0
420460,2021,117.0,129.0
420470,2021,0.0,1.0
420480,2021,27.0,43.0
420490,2021,0.0,1.0
420500,2021,0.0,2.0
420540,2021,384.0,441.0
420550,2021,0.0,7.0
420580,2021,0.0,1.0
420590,2021,20.0,20.0
420660,2021,0.0,1.0
420690,2021,20.0,23.0
420700,2021,20.0,20.0
420720,2021,0.0,1.0
420730,2021,10.0,24.0
420750,2021,22.0,30.0
420760,2021,0.0,2.0
420765,2021,0.0,1.0
420770,2021,0.0,1.0
420780,2021,0.0,1.0
420790,2021,0.0,3.0
420800,2021,0.0,1.0
420820,2021,136.0,148.0
420840,2021,0.0,2.0
420850,2021,21.0,21.0
420880,2021,0.0,3.0
420890,2021,72.0,85.0
420900,2021,40.0,40.0
420910,2021,341.0,474.0
420930,2021,99.0,115.0
420940,2021,10.0,17.0
420960,2021,0.0,1.0
420985,2021,0.0,1.0
421000,2021,0.0,2.0
421010,2021,55.0,67.0
421030,2021,0.0,1.0
421050,2021,10.0,10.0
421090,2021,0.0,1.0
421100,2021,0.0,1.0
421105,2021,0.0,1.0
421120,2021,0.0,2.0
421140,2021,0.0,1.0
421150,2021,15.0,15.0
421170,2021,0.0,4.0
421190,2021,0.0,2.0
421200,2021,0.0,1.0
421210,2021,0.0,2.0
421260,2021,0.0,1.0
421290,2021,0.0,1.0
421320,2021,0.0,5.0
421340,2021,0.0,2.0
421360,2021,10.0,10.0
421450,2021,0.0,2.0
421480,2021,46.0,60.0
421500,2021,10.0,10.0
421530,2021,0.0,1.0
421550,2021,0.0,6.0
421570,2021,0.0,1.0
421580,2021,15.0,20.0
421600,2021,0.0,2.0
421625,2021,0.0,1.0
421630,2021,10.0,17.0
421650,2021,0.0,3.0
421660,2021,125.0,125.0
421670,2021,0.0,1.0
421690,2021,0.0,3.0
421720,2021,30.0,31.0
421730,2021,0.0,1.0
421750,2021,0.0,1.0
421770,2021,10.0,11.0
421780,2021,10.0,11.0
421790,2021,0.0,1.0
421820,2021,40.0,40.0
421860,2021,0.0,1.0
421870,2021,69.0,74.0
421875,2021,0.0,1.0
421910,2021,0.0,1.0
421920,2021,0.0,1.0
421930,2021,30.0,44.0
421950,2021,43.0,49.0
421960,2021,0.0,1.0
421970,2021,0.0,1.0
430010,2021,0.0,1.0
430020,2021,0.0,1.0
430030,2021,0.0,15.0
430040,2021,31.0,31.0
430060,2021,16.0,55.0
430100,2021,0.0,3.0
430160,2021,54.0,54.0
430210,2021,65.0,75.0
430230,2021,0.0,1.0
430240,2021,0.0,5.0
430245,2021,0.0,2.0
430260,2021,0.0,1.0
430270,2021,0.0,2.0
430300,2021,30.0,35.0
430310,2021,26.0,64.0
430330,2021,0.0,1.0
430350,2021,14.0,14.0
430360,2021,0.0,1.0
430380,2021,0.0,1.0
430390,2021,22.0,22.0
430400,2021,0.0,1.0
430440,2021,15.0,15.0
430450,2021,10.0,10.0
430460,2021,201.0,249.0
430463,2021,20.0,20.0
430470,2021,16.0,16.0
430510,2021,254.0,269.0
430520,2021,0.0,2.0
430530,2021,0.0,6.0
430535,2021,20.0,20.0
430540,2021,0.0,1.0
430570,2021,0.0,2.0
430580,2021,0.0,2.0
430590,2021,0.0,3.0
430610,2021,42.0,42.0
430660,2021,10.0,13.0
430680,2021,5.0,5.0
430690,2021,0.0,5.0
430700,2021,74.0,74.0
430750,2021,5.0,5.0
430770,2021,31.0,40.0
430780,2021,30.0,34.0
430790,2021,30.0,42.0
430800,2021,10.0,10.0
430820,2021,0.0,1.0
430850,2021,15.0,30.0
430860,2021,18.0,20.0
430910,2021,18.0,18.0
430920,2021,26.0,41.0
430930,2021,16.0,47.0
430960,2021,0.0,10.0
431010,2021,10.0,10.0
431020,2021,82.0,94.0
431050,2021,0.0,2.0
431060,2021,0.0,4.0
431100,2021,0.0,6.0
431110,2021,0.0,1.0
431130,2021,0.0,1.0
431140,2021,41.0,50.0
431180,2021,0.0,7.0
431205,2021,0.0,4.0
431240,2021,20.0,31.0
431250,2021,0.0,1.0
431290,2021,0.0,1.0
431320,2021,0.0,6.0
431340,2021,116.0,139.0
431350,2021,30.0,37.0
431360,2021,0.0,1.0
431370,2021,10.0,16.0
431390,2021,5.0,5.0
431400,2021,0.0,1.0
431402,2021,0.0,1.0
431405,2021,63.0,63.0
431410,2021,178.0,193.0
431430,2021,0.0,1.0
431440,2021,155.0,197.0
431450,2021,0.0,1.0
431460,2021,0.0,3.0
431470,2021,0.0,1.0
431480,2021,0.0,7.0
431490,2021,1348.0,1642.0
431510,2021,0.0,3.0
431515,2021,0.0,1.0
431530,2021,5.0,15.0
431560,2021,65.0,94.0
431570,2021,0.0,4.0
431610,2021,0.0,2.0
431620,2021,0.0,1.0
431630,2021,0.0,2.0
431640,2021,16.0,26.0
431660,2021,0.0,10.0
431680,2021,44.0,59.0
431690,2021,149.0,164.0
431710,2021,25.0,55.0
431720,2021,65.0,65.0
431730,2021,0.0,2.0
431740,2021,36.0,66.0
431750,2021,32.0,40.0
431760,2021,0.0,6.0
431800,2021,10.0,10.0
431820,2021,0.0,6.0
431830,2021,20.0,30.0
431840,2021,20.0,22.0
431870,2021,42.0,52.0
431890,2021,0.0,8.0
431915,2021,0.0,3.0
431950,2021,0.0,4.0
431990,2021,50.0,52.0
432000,2021,49.0,63.0
432010,2021,0.0,1.0
432020,2021,0.0,1.0
432030,2021,0.0,15.0
432050,2021,0.0,1.0
432067,2021,0.0,2.0
432070,2021,0.0,1.0
432080,2021,10.0,20.0
432090,2021,0.0,7.0
432120,2021,26.0,26.0
432130,2021,10.0,25.0
432140,2021,15.0,30.0
432145,2021,0.0,3.0
432150,2021,10.0,15.0
432160,2021,46.0,70.0
432180,2021,11.0,12.0
432190,2021,10.0,10.0
432195,2021,0.0,1.0
432230,2021,0.0,3.0
432240,2021,38.0,86.0
432250,2021,18.0,18.0
432253,2021,0.0,1.0
432260,2021,15.0,22.0
432270,2021,0.0,1.0
432290,2021,0.0,2.0
432300,2021,30.0,35.0
500060,2021,10.0,10.0
500100,2021,10.0,11.0
500110,2021,10.0,24.0
500124,2021,0.0,1.0
500190,2021,5.0,5.0
500210,2021,0.0,1.0
500260,2021,0.0,1.0
500270,2021,444.0,542.0
500280,2021,0.0,1.0
500295,2021,0.0,6.0
500320,2021,37.0,37.0
500325,2021,10.0,11.0
500330,2021,8.0,8.0
500348,2021,0.0,1.0
500370,2021,159.0,182.0
500375,2021,0.0,8.0
500380,2021,0.0,1.0
500440,2021,0.0,2.0
500450,2021,0.0,1.0
500460,2021,0.0,1.0
500470,2021,0.0,1.0
500500,2021,6.0,6.0
500525,2021,0.0,1.0
500540,2021,0.0,7.0
500560,2021,0.0,1.0
500570,2021,0.0,4.0
500600,2021,0.0,2.0
500620,2021,10.0,14.0
500630,2021,10.0,13.0
500660,2021,50.0,50.0
500690,2021,0.0,1.0
500730,2021,0.0,2.0
500740,2021,0.0,17.0
500755,2021,0.0,3.0
500790,2021,5.0,10.0
500830,2021,64.0,86.0
510020,2021,14.0,30.0
510025,2021,40.0,59.0
510060,2021,0.0,5.0
510130,2021,0.0,1.0
510140,2021,0.0,6.0
510160,2021,0.0,1.0
510180,2021,20.0,28.0
510250,2021,56.0,56.0
510263,2021,0.0,16.0
510267,2021,20.0,22.0
510268,2021,0.0,1.0
510270,2021,0.0,6.0
510310,2021,0.0,2.0
510320,2021,20.0,26.0
510325,2021,0.0,2.0
510335,2021,0.0,2.0
510337,2021,0.0,1.0
510340,2021,691.0,752.0
510350,2021,0.0,2.0
510390,2021,0.0,2.0
510410,2021,10.0,19.0
510420,2021,0.0,1.0
510460,2021,0.0,5.0
510480,2021,0.0,13.0
510500,2021,0.0,1.0
510510,2021,0.0,3.0
510515,2021,20.0,32.0
510517,2021,0.0,4.0
510520,2021,0.0,2.0
510525,2021,30.0,52.0
510550,2021,0.0,5.0
510558,2021,0.0,1.0
510560,2021,0.0,3.0
510590,2021,0.0,2.0
510622,2021,68.0,70.0
510623,2021,0.0,2.0
510625,2021,0.0,10.0
510627,2021,0.0,2.0
510628,2021,0.0,14.0
510629,2021,0.0,11.0
510637,2021,0.0,1.0
510642,2021,10.0,34.0
510650,2021,0.0,2.0
510675,2021,20.0,28.0
510680,2021,0.0,2.0
510700,2021,0.0,2.0
510704,2021,66.0,89.0
510706,2021,10.0,10.0
510710,2021,0.0,1.0
510718,2021,0.0,16.0
510760,2021,109.0,143.0
510770,2021,0.0,1.0
510780,2021,0.0,1.0
510785,2021,0.0,2.0
510787,2021,0.0,1.0
510790,2021,82.0,100.0
510792,2021,40.0,49.0
510794,2021,0.0,2.0
510795,2021,103.0,115.0
510800,2021,0.0,2.0
510805,2021,0.0,1.0
510810,2021,0.0,1.0
510840,2021,162.0,187.0
520025,2021,0.0,34.0
520060,2021,0.0,1.0
520110,2021,183.0,234.0
520130,2021,0.0,1.0
520140,2021,348.0,364.0
520150,2021,0.0,1.0
520170,2021,0.0,1.0
520320,2021,0.0,1.0
520350,2021,0.0,11.0
520355,2021,0.0,1.0
520380,2021,0.0,2.0
520390,2021,0.0,2.0
520410,2021,0.0,5.0
520440,2021,0.0,5.0
520450,2021,13.0,41.0
520465,2021,0.0,4.0
520490,2021,0.0,9.0
520500,2021,0.0,1.0
520505,2021,0.0,4.0
520510,2021,79.0,95.0
520530,2021,0.0,3.0
520540,2021,34.0,47.0
520545,2021,0.0,1.0
520547,2021,0.0,5.0
520549,2021,0.0,4.0
520551,2021,0.0,1.0
520620,2021,0.0,3.0
520740,2021,0.0,2.0
520750,2021,0.0,4.0
520753,2021,0.0,1.0
520800,2021,29.0,43.0
520840,2021,0.0,2.0
520850,2021,0.0,1.0
520860,2021,10.0,36.0
520870,2021,1789.0,2036.0
520880,2021,0.0,1.0
520890,2021,20.0,28.0
520910,2021,0.0,24.0
520929,2021,0.0,4.0
520970,2021,0.0,1.0
520995,2021,0.0,1.0
521000,2021,0.0,21.0
521020,2021,0.0,12.0
521040,2021,0.0,4.0
521090,2021,0.0,2.0
521130,2021,0.0,3.0
521150,2021,69.0,94.0
521170,2021,0.0,1.0
521180,2021,10.0,21.0
521190,2021,60.0,66.0
521220,2021,0.0,3.0
521250,2021,55.0,70.0
521280,2021,0.0,1.0
521308,2021,0.0,4.0
521310,2021,10.0,20.0
521375,2021,0.0,1.0
521380,2021,10.0,49.0
521400,2021,0.0,1.0
521440,2021,1.0,1.0
521450,2021,52.0,57.0
521460,2021,0.0,5.0
521500,2021,0.0,2.0
521560,2021,0.0,2.0
521630,2021,0.0,4.0
521640,2021,0.0,1.0
521710,2021,0.0,12.0
521720,2021,0.0,2.0
521740,2021,0.0,2.0
521760,2021,0.0,12.0
521770,2021,0.0,7.0
521800,2021,25.0,34.0
521850,2021,21.0,23.0
521860,2021,0.0,8.0
521880,2021,116.0,160.0
521930,2021,30.0,35.0
521975,2021,0.0,4.0
521990,2021,0.0,1.0
522000,2021,0.0,4.0
522010,2021,20.0,20.0
522015,2021,0.0,1.0
522020,2021,0.0,1.0
522040,2021,0.0,9.0
522045,2021,32.0,97.0
522060,2021,0.0,4.0
522140,2021,20.0,44.0
522160,2021,88.0,100.0
522170,2021,0.0,2.0
522185,2021,0.0,7.0
530010,2021,2036.0,2809.0
110001,2022,0.0,2.0
110002,2022,61.0,68.0
110004,2022,78.0,78.0
110005,2022,0.0,2.0
110009,2022,0.0,1.0
110010,2022,0.0,4.0
110011,2022,10.0,15.0
110012,2022,52.0,87.0
110015,2022,14.0,16.0
110018,2022,0.0,2.0
110020,2022,339.0,409.0
110028,2022,0.0,6.0
110030,2022,10.0,19.0
110032,2022,0.0,7.0
110033,2022,0.0,4.0
110037,2022,0.0,2.0
110045,2022,0.0,1.0
110140,2022,0.0,18.0
110149,2022,0.0,1.0
120010,2022,0.0,13.0
120020,2022,20.0,29.0
120040,2022,86.0,171.0
120045,2022,0.0,1.0
130002,2022,0.0,2.0
130006,2022,0.0,3.0
130014,2022,0.0,7.0
130020,2022,0.0,7.0
130030,2022,0.0,3.0
130060,2022,0.0,7.0
130063,2022,0.0,5.0
130080,2022,0.0,2.0
130083,2022,0.0,3.0
130090,2022,0.0,4.0
130100,2022,0.0,5.0
130115,2022,0.0,1.0
130120,2022,0.0,3.0
130160,2022,0.0,8.0
130165,2022,0.0,3.0
130170,2022,0.0,8.0
130195,2022,0.0,4.0
130200,2022,0.0,2.0
130230,2022,0.0,2.0
130240,2022,0.0,4.0
130250,2022,0.0,18.0
130260,2022,703.0,942.0
130270,2022,0.0,1.0
130280,2022,0.0,1.0
130300,2022,0.0,1.0
130320,2022,0.0,2.0
130330,2022,0.0,1.0
130340,2022,15.0,41.0
130350,2022,0.0,1.0
130353,2022,0.0,2.0
130370,2022,0.0,3.0
130380,2022,0.0,5.0
130400,2022,0.0,2.0
130406,2022,10.0,24.0
130410,2022,0.0,2.0
130420,2022,10.0,70.0
140005,2022,0.0,1.0
140010,2022,103.0,161.0
140015,2022,0.0,1.0
140030,2022,0.0,1.0
140040,2022,0.0,2.0
140045,2022,0.0,1.0
140047,2022,0.0,1.0
140060,2022,0.0,1.0
150010,2022,10.0,48.0
150013,2022,0.0,1.0
150040,2022,0.0,10.0
150060,2022,30.0,53.0
150070,2022,0.0,1.0
150080,2022,114.0,133.0
150085,2022,0.0,1.0
150110,2022,0.0,1.0
150120,2022,0.0,1.0
150125,2022,0.0,1.0
150130,2022,20.0,32.0
150140,2022,806.0,1018.0
150145,2022,0.0,2.0
150150,2022,0.0,1.0
150170,2022,30.0,51.0
150172,2022,0.0,8.0
150175,2022,0.0,1.0
150178,2022,0.0,1.0
150180,2022,17.0,20.0
150210,2022,0.0,3.0
150215,2022,0.0,4.0
150220,2022,29.0,31.0
150230,2022,0.0,1.0
150240,2022,74.0,93.0
150270,2022,12.0,26.0
150275,2022,0.0,1.0
150280,2022,0.0,1.0
150290,2022,0.0,13.0
150293,2022,10.0,15.0
150304,2022,0.0,4.0
150310,2022,0.0,1.0
150320,2022,0.0,2.0
150330,2022,6.0,6.0
150340,2022,0.0,1.0
150345,2022,0.0,2.0
150360,2022,60.0,86.0
150375,2022,4.0,8.0
150380,2022,0.0,2.0
150400,2022,0.0,1.0
150405,2022,0.0,1.0
150420,2022,53.0,71.0
150430,2022,0.0,3.0
150440,2022,0.0,1.0
150442,2022,7.0,20.0
150445,2022,0.0,3.0
150450,2022,0.0,1.0
150460,2022,0.0,1.0
150470,2022,0.0,2.0
150480,2022,0.0,5.0
150490,2022,0.0,4.0
150497,2022,0.0,1.0
150503,2022,0.0,1.0
150506,2022,0.0,2.0
150510,2022,0.0,1.0
150520,2022,0.0,1.0
150530,2022,0.0,11.0
150543,2022,0.0,1.0
150548,2022,0.0,1.0
150549,2022,0.0,1.0
150550,2022,20.0,35.0
150553,2022,23.0,47.0
150565,2022,0.0,2.0
150580,2022,0.0,1.0
150590,2022,0.0,1.0
150610,2022,0.0,1.0
150613,2022,49.0,64.0
150616,2022,0.0,4.0
150618,2022,0.0,7.0
150619,2022,0.0,17.0
150620,2022,0.0,2.0
150630,2022,0.0,1.0
150658,2022,0.0,8.0
150670,2022,0.0,2.0
150680,2022,63.0,81.0
150700,2022,0.0,1.0
150720,2022,0.0,1.0
150730,2022,0.0,2.0
150747,2022,0.0,1.0
150750,2022,0.0,1.0
150780,2022,0.0,1.0
150790,2022,0.0,1.0
150795,2022,0.0,11.0
150800,2022,0.0,8.0
150803,2022,0.0,1.0
150805,2022,0.0,5.0
150810,2022,43.0,63.0
150812,2022,10.0,12.0
150815,2022,0.0,1.0
150820,2022,0.0,9.0
150830,2022,0.0,2.0
150835,2022,0.0,1.0
150840,2022,0.0,10.0
160020,2022,0.0,5.0
160027,2022,0.0,8.0
160030,2022,124.0,196.0
160060,2022,14.0,22.0
170070,2022,0.0,2.0
170200,2022,0.0,3.0
170210,2022,111.0,150.0
170230,2022,0.0,2.0
170240,2022,0.0,2.0
170255,2022,10.0,17.0
170550,2022,0.0,4.0
170610,2022,0.0,1.0
170820,2022,0.0,2.0
170930,2022,0.0,3.0
170950,2022,29.0,55.0
171050,2022,0.0,1.0
171420,2022,0.0,2.0
171610,2022,25.0,32.0
171620,2022,0.0,1.0
171650,2022,0.0,1.0
171660,2022,0.0,2.0
171820,2022,10.0,16.0
172090,2022,0.0,3.0
172100,2022,226.0,284.0
172120,2022,0.0,2.0
210005,2022,10.0,13.0
210043,2022,0.0,16.0
210047,2022,0.0,11.0
210080,2022,0.0,10.0
210083,2022,0.0,1.0
210090,2022,0.0,2.0
210120,2022,20.0,43.0
210140,2022,14.0,21.0
210160,2022,20.0,39.0
210170,2022,12.0,20.0
210177,2022,0.0,2.0
210197,2022,0.0,1.0
210232,2022,0.0,10.0
210250,2022,0.0,2.0
210280,2022,0.0,3.0
210290,2022,0.0,1.0
210300,2022,57.0,82.0
210320,2022,10.0,17.0
210330,2022,10.0,25.0
210340,2022,0.0,5.0
210350,2022,14.0,20.0
210360,2022,34.0,45.0
210375,2022,0.0,1.0
210405,2022,0.0,3.0
210407,2022,0.0,3.0
210410,2022,0.0,1.0
210420,2022,0.0,2.0
210467,2022,0.0,2.0
210480,2022,20.0,29.0
210530,2022,194.0,233.0
210540,2022,0.0,4.0
210550,2022,0.0,2.0
210565,2022,0.0,1.0
210570,2022,10.0,10.0
210610,2022,0.0,2.0
210620,2022,0.0,3.0
210630,2022,0.0,1.0
210690,2022,0.0,8.0
210700,2022,0.0,2.0
210710,2022,0.0,1.0
210725,2022,0.0,1.0
210730,2022,0.0,1.0
210735,2022,0.0,4.0
210760,2022,0.0,1.0
210805,2022,0.0,1.0
210820,2022,10.0,10.0
210830,2022,0.0,3.0
210840,2022,0.0,3.0
210845,2022,0.0,2.0
210850,2022,0.0,1.0
210860,2022,30.0,45.0
210880,2022,0.0,1.0
210890,2022,0.0,10.0
210900,2022,10.0,12.0
210910,2022,20.0,21.0
210927,2022,0.0,1.0
210940,2022,0.0,1.0
210950,2022,0.0,3.0
210970,2022,0.0,2.0
210980,2022,0.0,4.0
210990,2022,16.0,35.0
211000,2022,0.0,10.0
211003,2022,10.0,10.0
211010,2022,0.0,2.0
211023,2022,0.0,1.0
211050,2022,0.0,1.0
211060,2022,0.0,1.0
211105,2022,0.0,1.0
211120,2022,0.0,1.0
211130,2022,731.0,893.0
211150,2022,0.0,4.0
211170,2022,0.0,4.0
211180,2022,0.0,2.0
211210,2022,0.0,8.0
211220,2022,14.0,26.0
211230,2022,0.0,1.0
211270,2022,0.0,6.0
211280,2022,5.0,7.0
211285,2022,0.0,2.0
211400,2022,0.0,2.0
220020,2022,0.0,2.0
220030,2022,0.0,1.0
220040,2022,0.0,1.0
220120,2022,0.0,11.0
220190,2022,9.0,9.0
220270,2022,0.0,1.0
220390,2022,30.0,30.0
220430,2022,0.0,1.0
220620,2022,0.0,2.0
220700,2022,10.0,12.0
220770,2022,40.0,66.0
220780,2022,0.0,3.0
220790,2022,0.0,1.0
220800,2022,80.0,103.0
220840,2022,10.0,30.0
221000,2022,0.0,1.0
221050,2022,0.0,1.0
221060,2022,10.0,16.0
221100,2022,365.0,458.0
221110,2022,0.0,1.0
230020,2022,0.0,2.0
230040,2022,0.0,1.0
230070,2022,0.0,6.0
230110,2022,0.0,18.0
230120,2022,10.0,10.0
230130,2022,0.0,2.0
230150,2022,0.0,1.0
230160,2022,0.0,4.0
230190,2022,95.0,111.0
230210,2022,0.0,3.0
230250,2022,18.0,27.0
230280,2022,10.0,10.0
230320,2022,0.0,6.0
230330,2022,0.0,10.0
230360,2022,0.0,1.0
230370,2022,10.0,32.0
230390,2022,0.0,2.0
230410,2022,22.0,44.0
230420,2022,60.0,75.0
230428,2022,10.0,19.0
230430,2022,0.0,5.0
230440,2022,1041.0,1416.0
230530,2022,0.0,1.0
230540,2022,10.0,10.0
230550,2022,36.0,37.0
230560,2022,0.0,9.0
230580,2022,0.0,2.0
230600,2022,0.0,4.0
230625,2022,0.0,10.0
230640,2022,30.0,40.0
230655,2022,0.0,4.0
230680,2022,0.0,1.0
230690,2022,0.0,6.0
230710,2022,0.0,1.0
230725,2022,0.0,1.0
230730,2022,74.0,93.0
230750,2022,0.0,2.0
230760,2022,20.0,20.0
230765,2022,20.0,39.0
230780,2022,0.0,1.0
230840,2022,0.0,4.0
230850,2022,0.0,7.0
230940,2022,0.0,10.0
230945,2022,0.0,5.0
231020,2022,0.0,1.0
231030,2022,0.0,2.0
231050,2022,14.0,22.0
231060,2022,0.0,3.0
231085,2022,0.0,12.0
231110,2022,0.0,4.0
231126,2022,0.0,6.0
231130,2022,20.0,38.0
231135,2022,0.0,1.0
231140,2022,30.0,51.0
231180,2022,0.0,11.0
231190,2022,0.0,1.0
231220,2022,0.0,2.0
231240,2022,10.0,16.0
231290,2022,188.0,254.0
231310,2022,0.0,1.0
231330,2022,10.0,15.0
231340,2022,20.0,37.0
231350,2022,0.0,2.0
231380,2022,0.0,2.0
231400,2022,0.0,5.0
231410,2022,0.0,2.0
240020,2022,10.0,12.0
240090,2022,0.0,1.0
240200,2022,10.0,18.0
240250,2022,0.0,4.0
240260,2022,0.0,2.0
240310,2022,20.0,20.0
240325,2022,30.0,38.0
240400,2022,0.0,1.0
240470,2022,0.0,6.0
240520,2022,0.0,1.0
240610,2022,0.0,1.0
240650,2022,0.0,2.0
240690,2022,0.0,1.0
240710,2022,10.0,17.0
240720,2022,10.0,11.0
240800,2022,173.0,226.0
240810,2022,572.0,659.0
240940,2022,10.0,11.0
240990,2022,0.0,4.0
241070,2022,0.0,2.0
241120,2022,10.0,22.0
241140,2022,0.0,1.0
241150,2022,0.0,1.0
241200,2022,10.0,10.0
241220,2022,10.0,10.0
241260,2022,0.0,3.0
241280,2022,0.0,1.0
